level,time_ms,threads,ucb_const,rollout_mode,heuristic_mode,win,num_steps
9,200,8,1.4,2,2,False,22
9,200,8,1.4,3,0,False,19
9,200,8,1.4,3,1,False,31
9,200,8,1.4,3,3,False,10
9,200,8,1.4,3,2,False,59
9,200,8,30,1,0,True,35
9,200,8,30,1,1,False,24
9,200,8,30,1,3,False,12
9,200,8,30,1,2,True,40
9,200,8,30,2,0,False,22
9,200,8,30,2,1,True,38
9,200,8,30,2,3,False,36
9,200,8,30,2,2,False,28
9,200,8,30,3,0,False,11
9,200,8,30,3,1,False,27
9,200,8,30,3,3,False,12
9,200,8,30,3,2,True,29
9,400,8,0.2,1,0,False,20
9,400,8,0.2,1,1,True,48
9,400,8,0.2,1,3,True,30
9,400,8,0.2,1,2,False,27
9,400,8,0.2,2,0,True,26
9,400,8,0.2,2,1,False,36
9,400,8,0.2,2,3,True,35
9,400,8,0.2,2,2,True,33
9,400,8,0.2,3,0,True,33
9,400,8,0.2,3,1,False,31
9,400,8,0.2,3,3,True,40
9,400,8,0.2,3,2,False,26
9,400,8,1.4,1,0,False,33
9,400,8,1.4,1,1,False,12
9,400,8,1.4,1,3,False,33
9,400,8,1.4,1,2,False,42
9,400,8,1.4,2,0,True,29
9,400,8,1.4,2,1,True,30
9,400,8,1.4,2,3,False,25
9,400,8,1.4,2,2,True,17
9,400,8,1.4,3,0,False,15
9,400,8,1.4,3,1,True,37
9,400,8,1.4,3,3,False,17
9,400,8,1.4,3,2,True,27
9,400,8,30,1,0,True,49
9,400,8,30,1,1,False,37
9,400,8,30,1,3,True,55
9,400,8,30,1,2,True,55
9,400,8,30,2,0,True,20
9,400,8,30,2,1,False,17
9,400,8,30,2,3,False,11
9,400,8,30,2,2,False,36
9,400,8,30,3,0,False,4
9,400,8,30,3,1,True,32
9,400,8,30,3,3,False,16
9,400,8,30,3,2,True,41
9,800,8,0.2,1,0,True,47
9,800,8,0.2,1,1,True,39
9,800,8,0.2,1,3,False,30
9,800,8,0.2,1,2,True,40
9,800,8,0.2,2,0,True,40
9,800,8,0.2,2,1,True,31
9,800,8,0.2,2,3,True,36
9,800,8,0.2,2,2,False,21
9,800,8,0.2,3,0,True,25
9,800,8,0.2,3,1,True,32
9,800,8,0.2,3,3,True,31
9,800,8,0.2,3,2,True,38
9,800,8,1.4,1,0,False,41
9,800,8,1.4,1,1,True,32
